baid,acvalue,aid,sid,cid,geneid,pmid,aidtype,aidmdate,hasdrc,rnai,activity,protacxn,acname,acqualifier,aidsrcname,aidname,cmpdname,targetname,targeturl,ecs,repacxn,taxid,cellids,targettaxid,anatomyid,anatomy
340071113,0.00063,770082,174505192,11511120,2064,23930994,Confirmatory,20220830,0,0,Active,P04626,IC50,=,ChEMBL,Inhibition of EGFR exon 19 deletion activating mutant phosphorylation in human PC9 cells after 2 hrs by fluorescence assay,Dacomitinib,ERBB2 - erb-b2 receptor tyrosine kinase 2 (human),/gene/2064,2.7.10.1,P04626,9606,45732,"","",""
402102678,0.00063,1796166,381752969,132143189,2064,"",Confirmatory,20240109,0,0,Active,P04626,IC50,"",BindingDB,BT474 Cell Viability Assay for Antibody-Polymer-Drug Conjugates from US Patent US10143695: 'Pyrrolobenzodiazepines and conjugates thereof',"4-[4-[[(12aS)-8-methoxy-6-oxo-12a,13-dihydroindolo[2,1-c][1,4]benzodiazepin-9-yl]oxy]butanoylamino]-N-[5-[[5-(5-aminoindole-1-carbonyl)-1-methylpyrrol-3-yl]carbamoyl]-1-methylpyrrol-3-yl]-1-methylimidazole-2-carboxamide",ERBB2 - erb-b2 receptor tyrosine kinase 2 (human),/gene/2064,2.7.10.1,P04626,9606,"","","",""
355647027,0.000637,1312565,103244983,123631,2064,27132165,Confirmatory,20220830,0,0,Active,P04626,IC50,=,ChEMBL,Inhibition of cytoplasmic GST-tagged human recombinant EGFR L858R mutant expressed in baculovirus system by z-lyte assay,Gefitinib,ERBB2 - erb-b2 receptor tyrosine kinase 2 (human),/gene/2064,2.7.10.1,P04626,9606,"","","",""
402103024,0.00066,1796166,381752970,132143289,2064,"",Confirmatory,20240109,0,0,Active,P04626,IC50,"",BindingDB,BT474 Cell Viability Assay for Antibody-Polymer-Drug Conjugates from US Patent US10143695: 'Pyrrolobenzodiazepines and conjugates thereof',"4-[4-[[(6aS)-2-methoxy-8-methylidene-11-oxo-7,9-dihydro-6aH-pyrrolo[2,1-c][1,4]benzodiazepin-3-yl]oxy]butanoylamino]-N-[5-[[5-(5-aminoindazole-1-carbonyl)-1-methylpyrrol-3-yl]carbamoyl]-1-methylpyrrol-3-yl]-1-methylimidazole-2-carboxamide",ERBB2 - erb-b2 receptor tyrosine kinase 2 (human),/gene/2064,2.7.10.1,P04626,9606,"","","",""
402103285,0.00066,1796167,381752973,137554364,2064,"",Confirmatory,20240109,0,0,Active,P04626,IC50,"",BindingDB,SKBR3 Cell Viability Assay for Antibody-Polymer-Drug Conjugates from US Patent US10143695: 'Pyrrolobenzodiazepines and conjugates thereof',"4-[4-[[(6aS)-2-hydroxy-8-methylidene-11-oxo-7,9-dihydro-6aH-pyrrolo[2,1-c][1,4]benzodiazepin-3-yl]oxy]butanoylamino]-1-methyl-N-[1-methyl-5-(1H-pyrrolo[2,3-b]pyridin-5-ylcarbamoyl)pyrrol-3-yl]imidazole-2-carboxamide",ERBB2 - erb-b2 receptor tyrosine kinase 2 (human),/gene/2064,2.7.10.1,P04626,9606,"","","",""
402103130,0.00067,1796167,381752959,132143252,2064,"",Confirmatory,20240109,0,0,Active,P04626,IC50,"",BindingDB,SKBR3 Cell Viability Assay for Antibody-Polymer-Drug Conjugates from US Patent US10143695: 'Pyrrolobenzodiazepines and conjugates thereof',"4-[4-[[(6aS)-2-methoxy-8-methylidene-11-oxo-7,9-dihydro-6aH-pyrrolo[2,1-c][1,4]benzodiazepin-3-yl]oxy]butanoylamino]-N-[5-[[5-(4-aminoindole-1-carbonyl)-1-methylpyrrol-3-yl]carbamoyl]-1-methylpyrrol-3-yl]-1-methylimidazole-2-carboxamide",ERBB2 - erb-b2 receptor tyrosine kinase 2 (human),/gene/2064,2.7.10.1,P04626,9606,"","","",""
340011558,0.00069,748805,174501507,67218825,2064,23566514,Confirmatory,20220830,0,0,Active,P04626,IC50,=,ChEMBL,Inhibition of human EGFR extracellular domain/TIE2 intracellular domain transfected in mouse NIH/3T3 cells assessed as phosphotyrosine level preincubated for 60 mins followed by EGF stimulation by DELFIA assay,"1-[3-(4-Amino-7-cyclopentylpyrrolo[2,3-d]pyrimidine-5-carbonyl)phenyl]-3-(2-methoxy-5-methylphenyl)urea",ERBB2 - erb-b2 receptor tyrosine kinase 2 (human),/gene/2064,2.7.10.1,P04626,9606,566,"","",""
101862434,0.0007,260896,103480268,11518389,2064,16480284,Confirmatory,20220830,0,0,Active,P04626,IC50,=,ChEMBL,Inhibition of erbB2 fusion protein expressed in baculovirus by ELISA,"N-[4-[(3-chloro-4-fluorophenyl)amino]pyrido[3,4-d]pyrimidin-6-yl]-5-(4-methyl-1-piperazinyl)-2-pentynamide",ERBB2 - erb-b2 receptor tyrosine kinase 2 (human),/gene/2064,2.7.10.1,P04626,9606,"","","",""
101863467,0.0007,260896,103480053,11713043,2064,16480284,Confirmatory,20220830,0,0,Active,P04626,IC50,=,ChEMBL,Inhibition of erbB2 fusion protein expressed in baculovirus by ELISA,"N-[4-[(3-bromo-4-fluorophenyl)amino]pyrido[3,4-d]pyrimidin-6-yl]-5-(4-morpholinyl)-2-pentynamide",ERBB2 - erb-b2 receptor tyrosine kinase 2 (human),/gene/2064,2.7.10.1,P04626,9606,"","","",""
402103424,0.0007,1796168,381752962,132163054,2064,"",Confirmatory,20240109,0,0,Active,P04626,IC50,"",BindingDB,NCI-N87 Cell Viability Assay for Antibody-Polymer-Drug Conjugates from US Patent US10143695: 'Pyrrolobenzodiazepines and conjugates thereof',"2-[4-[[(6aS)-2-methoxy-8-methylidene-11-oxo-7,9-dihydro-6aH-pyrrolo[2,1-c][1,4]benzodiazepin-3-yl]oxy]butanoylamino]-N-[5-[[5-(5-aminoindole-1-carbonyl)-1-methylpyrrol-3-yl]carbamoyl]-1-methylpyrrol-3-yl]-1,3-thiazole-4-carboxamide",ERBB2 - erb-b2 receptor tyrosine kinase 2 (human),/gene/2064,2.7.10.1,P04626,9606,"","","",""
355640532,0.00071,1309513,336902657,127049383,2064,27387355,Confirmatory,20220830,0,0,Active,P04626,IC50,=,ChEMBL,Inhibition of recombinant human EGFR L858R mutant expressed in baculovirus infected insect cells preincubated for 5 mins followed by ATP addition for 30 mins by HTRF assay,"(4S)-N-[7-ethoxy-4-[[(1S)-1-phenylethyl]amino]quinazolin-6-yl]-2-oxo-1,3-oxazolidine-4-carboxamide",ERBB2 - erb-b2 receptor tyrosine kinase 2 (human),/gene/2064,2.7.10.1,P04626,9606,"","","",""
402103291,0.00073,1796168,381752961,132143190,2064,"",Confirmatory,20240109,0,0,Active,P04626,IC50,"",BindingDB,NCI-N87 Cell Viability Assay for Antibody-Polymer-Drug Conjugates from US Patent US10143695: 'Pyrrolobenzodiazepines and conjugates thereof',"4-[4-[[(6aS)-2-methoxy-8-methylidene-11-oxo-7,9-dihydro-6aH-pyrrolo[2,1-c][1,4]benzodiazepin-3-yl]oxy]butanoylamino]-N-[5-[[5-(6-aminoindole-1-carbonyl)-1-methylpyrrol-3-yl]carbamoyl]-1-methylpyrrol-3-yl]-1-methylimidazole-2-carboxamide",ERBB2 - erb-b2 receptor tyrosine kinase 2 (human),/gene/2064,2.7.10.1,P04626,9606,"","","",""
380648047,0.00075,1878102,136940589,24821094,2064,35041943,Confirmatory,20230629,0,0,Active,P04626,Kd,=,ChEMBL,Binding affinity to ERBB2 (unknown origin) assessed as dissociation constant by KINOMEscan analysis,Ibrutinib,ERBB2 - erb-b2 receptor tyrosine kinase 2 (human),/gene/2064,2.7.10.1,P04626,9606,"","","",""
341093325,0.00078,1057929,103768626,10184653,2064,24183742,Confirmatory,20220830,0,0,Active,P04626,IC50,=,ChEMBL,"Inhibition of EGFR T790M/L858M double mutant (unknown origin) expressed in baculovirus expression system using poly (Glu, Tyr) 4:1 as substrate after 60 mins by ELISA",Afatinib,ERBB2 - erb-b2 receptor tyrosine kinase 2 (human),/gene/2064,2.7.10.1,P04626,9606,"","","",""
101862433,0.0008,260896,103480044,11568720,2064,16480284,Confirmatory,20220830,0,0,Active,P04626,IC50,=,ChEMBL,Inhibition of erbB2 fusion protein expressed in baculovirus by ELISA,"N-[4-[(3-chloro-4-fluorophenyl)amino]pyrido[3,4-d]pyrimidin-6-yl]-5-(4-morpholinyl)-2-pentynamide",ERBB2 - erb-b2 receptor tyrosine kinase 2 (human),/gene/2064,2.7.10.1,P04626,9606,"","","",""
101863510,0.0008,260903,103480268,11518389,2064,16480284,Confirmatory,20220830,0,0,Active,P04626,IC50,=,ChEMBL,Inhibition of ligand stimulated erbB2 autophosphorylation in T24 NIH cells,"N-[4-[(3-chloro-4-fluorophenyl)amino]pyrido[3,4-d]pyrimidin-6-yl]-5-(4-methyl-1-piperazinyl)-2-pentynamide",ERBB2 - erb-b2 receptor tyrosine kinase 2 (human),/gene/2064,2.7.10.1,P04626,9606,526,"","",""
410147240,0.0008,1798142,433935512,25127713,2064,"",Confirmatory,20240513,0,0,Active,P04626,IC50,"",BindingDB,Potency Assessment EGFR (WT) and EGFR Mutants from US Patent US11896597: 'ErbB/BTK inhibitors',Poziotinib,ERBB2 - erb-b2 receptor tyrosine kinase 2 (human),/gene/2064,2.7.10.1,P04626,9606,"","","",""
402103422,0.00081,1796168,381752972,132143243,2064,"",Confirmatory,20240109,0,0,Active,P04626,IC50,"",BindingDB,NCI-N87 Cell Viability Assay for Antibody-Polymer-Drug Conjugates from US Patent US10143695: 'Pyrrolobenzodiazepines and conjugates thereof',"4-[4-[[(6aS)-2-methoxy-8-methylidene-11-oxo-7,9-dihydro-6aH-pyrrolo[2,1-c][1,4]benzodiazepin-3-yl]oxy]butanoylamino]-N-[5-[[5-[5-(aminomethyl)indole-1-carbonyl]-1-methylpyrrol-3-yl]carbamoyl]-1-methylpyrrol-3-yl]-1-methylimidazole-2-carboxamide",ERBB2 - erb-b2 receptor tyrosine kinase 2 (human),/gene/2064,2.7.10.1,P04626,9606,"","","",""
355640540,0.00083,1309513,336906111,127051866,2064,27387355,Confirmatory,20220830,0,0,Active,P04626,IC50,=,ChEMBL,Inhibition of recombinant human EGFR L858R mutant expressed in baculovirus infected insect cells preincubated for 5 mins followed by ATP addition for 30 mins by HTRF assay,"(4S)-N-[4-(3-chloro-4-fluoroanilino)-7-(3-morpholin-4-ylpropoxy)quinazolin-6-yl]-2-oxo-1,3-oxazolidine-4-carboxamide",ERBB2 - erb-b2 receptor tyrosine kinase 2 (human),/gene/2064,2.7.10.1,P04626,9606,"","","",""
402102690,0.00083,1796166,381752956,132143236,2064,"",Confirmatory,20240109,0,0,Active,P04626,IC50,"",BindingDB,BT474 Cell Viability Assay for Antibody-Polymer-Drug Conjugates from US Patent US10143695: 'Pyrrolobenzodiazepines and conjugates thereof',"methyl 1-[4-[[4-[[4-[4-[[(6aS)-2-methoxy-8-methylidene-11-oxo-7,9-dihydro-6aH-pyrrolo[2,1-c][1,4]benzodiazepin-3-yl]oxy]butanoylamino]-1-methylimidazole-2-carbonyl]amino]-1-methylpyrrole-2-carbonyl]amino]-1-methylpyrrole-2-carbonyl]indole-5-carboxylate",ERBB2 - erb-b2 receptor tyrosine kinase 2 (human),/gene/2064,2.7.10.1,P04626,9606,"","","",""
402102687,0.00084,1796166,381752949,132143267,2064,"",Confirmatory,20240109,0,0,Active,P04626,IC50,"",BindingDB,BT474 Cell Viability Assay for Antibody-Polymer-Drug Conjugates from US Patent US10143695: 'Pyrrolobenzodiazepines and conjugates thereof',"4-[4-[[(6aS)-2-methoxy-8-methylidene-11-oxo-7,9-dihydro-6aH-pyrrolo[2,1-c][1,4]benzodiazepin-3-yl]oxy]butanoylamino]-N-[5-[[5-(5-aminoindole-1-carbonyl)-1-methylpyrrol-3-yl]carbamoyl]-1-methylpyrrol-3-yl]-1-methylimidazole-2-carboxamide",ERBB2 - erb-b2 receptor tyrosine kinase 2 (human),/gene/2064,2.7.10.1,P04626,9606,"","","",""
340012328,0.00089,748805,174506712,67219570,2064,23566514,Confirmatory,20220830,0,0,Active,P04626,IC50,=,ChEMBL,Inhibition of human EGFR extracellular domain/TIE2 intracellular domain transfected in mouse NIH/3T3 cells assessed as phosphotyrosine level preincubated for 60 mins followed by EGF stimulation by DELFIA assay,"1-[3-(4-Amino-7-cyclopentylpyrrolo[2,3-d]pyrimidine-5-carbonyl)phenyl]-3-(2-fluoro-5-methylphenyl)urea",ERBB2 - erb-b2 receptor tyrosine kinase 2 (human),/gene/2064,2.7.10.1,P04626,9606,566,"","",""
321559059,0.00092,670126,160679732,70686299,2064,22439974,Confirmatory,20220830,0,0,Active,P04626,IC50,=,ChEMBL,Inhibition of N-terminus peptide-tagged human recombinant HER2 expressed using baculovirus infection system using [gamma-33P]-ATP preincubated with compound for 5 mins measured after 10 mins by scintillation counting,"(2S)-N-[2-[4-[4-(1,2-benzothiazol-4-yloxy)-3-chloroanilino]pyrrolo[3,2-d]pyrimidin-5-yl]ethyl]pyrrolidine-2-carboxamide;hydrochloride",ERBB2 - erb-b2 receptor tyrosine kinase 2 (human),/gene/2064,2.7.10.1,P04626,9606,"","","",""
408018387,0.00096,1951290,494411940,155266923,2064,36804726,Confirmatory,20240503,0,0,Active,P04626,IC50,=,ChEMBL,Inhibition of HER2 (unknown origin),"1-[4-[4-(3,4-dichloro-2-fluoroanilino)-7-[(3S)-oxolan-3-yl]oxyquinazolin-6-yl]oxypiperidin-1-yl]prop-2-en-1-one",ERBB2 - erb-b2 receptor tyrosine kinase 2 (human),/gene/2064,2.7.10.1,P04626,9606,"","","",""
402103140,0.00097,1796167,381752953,132143292,2064,"",Confirmatory,20240109,0,0,Active,P04626,IC50,"",BindingDB,SKBR3 Cell Viability Assay for Antibody-Polymer-Drug Conjugates from US Patent US10143695: 'Pyrrolobenzodiazepines and conjugates thereof',"4-[4-[[(6aS)-2-methoxy-8-methylidene-11-oxo-7,9-dihydro-6aH-pyrrolo[2,1-c][1,4]benzodiazepin-3-yl]oxy]butanoylamino]-N-[5-(5-amino-1,3-dihydroisoindole-2-carbonyl)-1-methylpyrrol-3-yl]-1-methylimidazole-2-carboxamide",ERBB2 - erb-b2 receptor tyrosine kinase 2 (human),/gene/2064,2.7.10.1,P04626,9606,"","","",""
402103431,0.00097,1796168,381752974,132143285,2064,"",Confirmatory,20240109,0,0,Active,P04626,IC50,"",BindingDB,NCI-N87 Cell Viability Assay for Antibody-Polymer-Drug Conjugates from US Patent US10143695: 'Pyrrolobenzodiazepines and conjugates thereof',"methyl 1-[4-[[4-[[4-[4-[[(6aS)-2-methoxy-8-methylidene-11-oxo-7,9-dihydro-6aH-pyrrolo[2,1-c][1,4]benzodiazepin-3-yl]oxy]butanoylamino]-1-methylimidazole-2-carbonyl]amino]-1-methylpyrrole-2-carbonyl]amino]-1-methylpyrrole-2-carbonyl]pyrrolo[2,3-b]pyridine-5-carboxylate",ERBB2 - erb-b2 receptor tyrosine kinase 2 (human),/gene/2064,2.7.10.1,P04626,9606,"","","",""
321559052,0.00098,670126,160685087,44229839,2064,22439974,Confirmatory,20220830,0,0,Active,P04626,IC50,=,ChEMBL,Inhibition of N-terminus peptide-tagged human recombinant HER2 expressed using baculovirus infection system using [gamma-33P]-ATP preincubated with compound for 5 mins measured after 10 mins by scintillation counting,"N-[2-(4-{[4-(1,2-Benzoisothiazol-4-yloxy)-3-chlorophenyl]amino}-5H-pyrrolo[3,2-d]pyrimidin-5-yl)ethyl]-2-methylalaninamide",ERBB2 - erb-b2 receptor tyrosine kinase 2 (human),/gene/2064,2.7.10.1,P04626,9606,"","","",""
101539079,0.001,410944,103441767,9915743,2064,19028424,Confirmatory,20220830,0,0,Active,P04626,IC50,=,ChEMBL,Inhibition of ERBb2 by HTRF assay,Neratinib,ERBB2 - erb-b2 receptor tyrosine kinase 2 (human),/gene/2064,2.7.10.1,P04626,9606,"","","",""
101573540,0.001,320572,103574114,44455194,2064,18182285,Confirmatory,20220830,0,0,Active,P04626,IC50,<,ChEMBL,Inhibition of erbB2,"N-[3-chloro-4-(pyridin-2-ylmethoxy)phenyl]-3-[2-(oxazepan-2-yl)ethoxy]-1H-pyrazolo[3,4-d]pyrimidin-4-amine",ERBB2 - erb-b2 receptor tyrosine kinase 2 (human),/gene/2064,2.7.10.1,P04626,9606,"","","",""
101573541,0.001,320572,103574214,11606101,2064,18182285,Confirmatory,20220830,0,0,Active,P04626,IC50,<,ChEMBL,Inhibition of erbB2,"3-[2-(4-acetylpiperazin-1-yl)ethoxy]-N-[3-chloro-4-(pyridin-2-ylmethoxy)phenyl]-1H-pyrazolo[3,4-d]pyrimidin-4-amine",ERBB2 - erb-b2 receptor tyrosine kinase 2 (human),/gene/2064,2.7.10.1,P04626,9606,"","","",""
101573542,0.001,320572,103574403,11620487,2064,18182285,Confirmatory,20220830,0,0,Active,P04626,IC50,<,ChEMBL,Inhibition of erbB2,"1-(2-{[4-({3-chloro-4-[(3-fluorobenzyl)oxy]phenyl}amino)-1H-pyrazolo[3,4-d]pyrimidin-3-yl]oxy}ethyl)piperidin-4-ol",ERBB2 - erb-b2 receptor tyrosine kinase 2 (human),/gene/2064,2.7.10.1,P04626,9606,"","","",""
101573543,0.001,320572,103574356,11627337,2064,18182285,Confirmatory,20220830,0,0,Active,P04626,IC50,<,ChEMBL,Inhibition of erbB2,"1-[2-[[4-[4-[(3-fluorophenyl)methoxy]-3-methylanilino]-1H-pyrazolo[3,4-d]pyrimidin-3-yl]oxy]ethyl]piperidin-4-ol",ERBB2 - erb-b2 receptor tyrosine kinase 2 (human),/gene/2064,2.7.10.1,P04626,9606,"","","",""
101573544,0.001,320572,103574217,11634645,2064,18182285,Confirmatory,20220830,0,0,Active,P04626,IC50,=,ChEMBL,Inhibition of erbB2,"N-[3-chloro-4-(pyridin-2-ylmethoxy)phenyl]-3-[2-(4-methylpiperazin-1-yl)ethoxy]-1H-pyrazolo[3,4-d]pyrimidin-4-amine",ERBB2 - erb-b2 receptor tyrosine kinase 2 (human),/gene/2064,2.7.10.1,P04626,9606,"","","",""
101573546,0.001,320572,103574013,11663284,2064,18182285,Confirmatory,20220830,0,0,Active,P04626,IC50,<,ChEMBL,Inhibition of erbB2,"N-[3-chloro-4-(pyridin-2-ylmethoxy)phenyl]-3-(3-morpholin-4-ylpropoxy)-1H-pyrazolo[3,4-d]pyrimidin-4-amine",ERBB2 - erb-b2 receptor tyrosine kinase 2 (human),/gene/2064,2.7.10.1,P04626,9606,"","","",""
101574008,0.001,320572,103574071,11619972,2064,18182285,Confirmatory,20220830,0,0,Active,P04626,IC50,<,ChEMBL,Inhibition of erbB2,"N-[3-chloro-4-(pyridin-2-ylmethoxy)phenyl]-3-(2-morpholin-4-ylethoxy)-1H-pyrazolo[3,4-d]pyrimidin-4-amine",ERBB2 - erb-b2 receptor tyrosine kinase 2 (human),/gene/2064,2.7.10.1,P04626,9606,"","","",""
101574009,0.001,320572,103574355,11684684,2064,18182285,Confirmatory,20220830,0,0,Active,P04626,IC50,<,ChEMBL,Inhibition of erbB2,"1-(2-{[4-({3-chloro-4-[(6-methylpyridin-3-yl)oxy]phenyl}amino)-1H-pyrazolo[3,4-d]pyrimidin-3-yl]oxy}ethyl)piperidin-4-ol",ERBB2 - erb-b2 receptor tyrosine kinase 2 (human),/gene/2064,2.7.10.1,P04626,9606,"","","",""
101622133,0.001,404519,103641339,21952114,2064,18500794,Confirmatory,20220830,0,0,Active,P04626,IC50,=,ChEMBL,Inhibition of HER2,N-(1-benzyl-1H-indazol-5-yl)-6-(5-((2-(methylsulfonyl)ethylamino)methyl)furan-2-yl)quinazolin-4-amine,ERBB2 - erb-b2 receptor tyrosine kinase 2 (human),/gene/2064,2.7.10.1,P04626,9606,"","","",""
101622139,0.001,404519,103641338,11751635,2064,18500794,Confirmatory,20220830,0,0,Active,P04626,IC50,=,ChEMBL,Inhibition of HER2,(R)-N-(3-chloro-4-(pyrazin-2-ylmethoxy)phenyl)-5-(1-(dimethylamino)propan-2-yloxy)quinazolin-4-amine,ERBB2 - erb-b2 receptor tyrosine kinase 2 (human),/gene/2064,2.7.10.1,P04626,9606,"","","",""
101778367,0.001,315250,103574979,11569158,2064,18061446,Confirmatory,20220830,0,0,Active,P04626,IC50,<,ChEMBL,Inhibition of ebrB2,"(2R)-2-[(4-{[3-Chloro-4-(pyridin-2-ylmethoxy)phenyl]amino}quinazolin-5-yl)oxy]-N,N-dimethylpropanamide",ERBB2 - erb-b2 receptor tyrosine kinase 2 (human),/gene/2064,2.7.10.1,P04626,9606,"","","",""
101778368,0.001,315250,103561935,11712237,2064,18061446,Confirmatory,20220830,0,0,Active,P04626,IC50,<,ChEMBL,Inhibition of ebrB2,"(R)-N,N-dimethyl-2-(4-(3-methyl-4-(6-methylpyridin-3-yloxy)phenylamino)quinazolin-5-yloxy)propanamide",ERBB2 - erb-b2 receptor tyrosine kinase 2 (human),/gene/2064,2.7.10.1,P04626,9606,"","","",""
101864176,0.001,260899,103480268,11518389,2064,16480284,Confirmatory,20220830,0,0,Active,P04626,IC50,=,ChEMBL,Inhibition of HER stimulated human erbB autophosphorylation in MDA-MB-453 cells,"N-[4-[(3-chloro-4-fluorophenyl)amino]pyrido[3,4-d]pyrimidin-6-yl]-5-(4-methyl-1-piperazinyl)-2-pentynamide",ERBB2 - erb-b2 receptor tyrosine kinase 2 (human),/gene/2064,2.7.10.1,P04626,9606,395,"","",""
155741653,0.001,473323,103202674,4708,2064,20222733,Confirmatory,20220830,0,0,Active,P04626,IC50,<,ChEMBL,Inhibition of EGFR Leu858Arg and Thr790Met mutant by HTRF assay,4-[(3-Bromophenyl)amino]-6-acrylamidoquinazoline,ERBB2 - erb-b2 receptor tyrosine kinase 2 (human),/gene/2064,2.7.10.1,P04626,9606,"","","",""
155742008,0.001,473322,103746580,44629538,2064,20222733,Confirmatory,20220830,0,0,Active,P04626,IC50,<,ChEMBL,Inhibition of EGFR Leu858Arg mutant by HTRF assay,N-[4-(3-bromoanilino)-6-quinazolinyl]-4-(dimethylamino)butanamide,ERBB2 - erb-b2 receptor tyrosine kinase 2 (human),/gene/2064,2.7.10.1,P04626,9606,"","","",""
155742024,0.001,473322,103746518,46197015,2064,20222733,Confirmatory,20220830,0,0,Active,P04626,IC50,<,ChEMBL,Inhibition of EGFR Leu858Arg mutant by HTRF assay,N-[4-(3-bromoanilino)quinolin-6-yl]prop-2-enamide,ERBB2 - erb-b2 receptor tyrosine kinase 2 (human),/gene/2064,2.7.10.1,P04626,9606,"","","",""
155743021,0.001,473322,103258685,16045442,2064,20222733,Confirmatory,20220830,0,0,Active,P04626,IC50,<,ChEMBL,Inhibition of EGFR Leu858Arg mutant by HTRF assay,"N-(3-Ethynylphenyl)-6,7-dimethoxy-4-quinazolinamine",ERBB2 - erb-b2 receptor tyrosine kinase 2 (human),/gene/2064,2.7.10.1,P04626,9606,"","","",""
345665459,0.001,1168534,312363550,56640518,2064,25305330,Confirmatory,20220830,0,0,Active,P04626,IC50,=,ChEMBL,Inhibition of HER2 (unknown origin) assessed as reduction in autophosphorylation by ELISA method,N-[3-chloro-4-[(3-fluorophenyl)methoxy]phenyl]-6-[5-[1-(methylamino)-2-methylsulfonylethyl]furan-2-yl]quinazolin-4-amine,ERBB2 - erb-b2 receptor tyrosine kinase 2 (human),/gene/2064,2.7.10.1,P04626,9606,"","","",""
363852957,0.001,1450721,381837358,137631967,2064,28714692,Confirmatory,20220830,0,0,Active,P04626,IC50,=,ChEMBL,"Inhibition of recombinant ErbB2 (unknown origin) using poly (Glu,Tyr) 4:1 as substrate after 60 mins by ELISA",4-chloro-2-[5-[[(1R)-2-hydroxy-1-phenylethyl]amino]-3-isoquinolin-6-ylpyridin-2-yl]phenol,ERBB2 - erb-b2 receptor tyrosine kinase 2 (human),/gene/2064,2.7.10.1,P04626,9606,"","","",""
363852958,0.001,1450721,381880837,137657932,2064,28714692,Confirmatory,20220830,0,0,Active,P04626,IC50,=,ChEMBL,"Inhibition of recombinant ErbB2 (unknown origin) using poly (Glu,Tyr) 4:1 as substrate after 60 mins by ELISA",4-chloro-2-[5-[[(1R)-2-hydroxy-1-phenylethyl]amino]-3-(3-methyl-2H-indazol-5-yl)pyridin-2-yl]phenol,ERBB2 - erb-b2 receptor tyrosine kinase 2 (human),/gene/2064,2.7.10.1,P04626,9606,"","","",""
363852959,0.001,1450721,381866237,137651391,2064,28714692,Confirmatory,20220830,0,0,Active,P04626,IC50,=,ChEMBL,"Inhibition of recombinant ErbB2 (unknown origin) using poly (Glu,Tyr) 4:1 as substrate after 60 mins by ELISA",5-fluoro-2-[5-[[(1R)-2-hydroxy-1-phenylethyl]amino]-3-(3-methyl-2H-indazol-5-yl)pyridin-2-yl]phenol,ERBB2 - erb-b2 receptor tyrosine kinase 2 (human),/gene/2064,2.7.10.1,P04626,9606,"","","",""
402103432,0.00102,1796168,381752960,132143265,2064,"",Confirmatory,20240109,0,0,Active,P04626,IC50,"",BindingDB,NCI-N87 Cell Viability Assay for Antibody-Polymer-Drug Conjugates from US Patent US10143695: 'Pyrrolobenzodiazepines and conjugates thereof',"4-[4-[[(6aS)-2-methoxy-8-methylidene-11-oxo-7,9-dihydro-6aH-pyrrolo[2,1-c][1,4]benzodiazepin-3-yl]oxy]butanoylamino]-N-[5-[[5-(6-aminoindazole-1-carbonyl)-1-methylpyrrol-3-yl]carbamoyl]-1-methylpyrrol-3-yl]-1-methylimidazole-2-carboxamide",ERBB2 - erb-b2 receptor tyrosine kinase 2 (human),/gene/2064,2.7.10.1,P04626,9606,"","","",""
380769303,0.00106,1905726,482050668,168271684,2064,35319895,Confirmatory,20230629,0,0,Active,P04626,IC50,=,ChEMBL,Inhibition of wild type human GST-tagged HER2 (676 to end residues) expressed in baculovirus infected Sf9 cells incubated for 30 mins in presence of ATP by HTRF analysis,"(E)-N-[7-hydroxy-4-(4-imidazo[1,2-c]pyrimidin-7-yloxy-3-methylanilino)quinazolin-6-yl]-3-[(2R)-1-methylpyrrolidin-2-yl]prop-2-enamide",ERBB2 - erb-b2 receptor tyrosine kinase 2 (human),/gene/2064,2.7.10.1,P04626,9606,"","","",""
100568323,0.0011,68096,103237025,10691652,2064,10346932,Confirmatory,20220830,0,0,Active,P04626,IC50,=,ChEMBL,Inhibition of heregulin-stimulated autophosphorylation of ERBB2 receptor kinase in MDA-MB-453 cells.,"N-[4-(3-Bromo-4-fluoro-phenylamino)-pyrido[3,4-d]pyrimidin-6-yl]-acrylamide",ERBB2 - erb-b2 receptor tyrosine kinase 2 (human),/gene/2064,2.7.10.1,P04626,9606,395,"","",""
