AID,PUBCHEM_SID,PUBCHEM_CID,PUBCHEM_ACTIVITY_OUTCOME,AID_type,PUBCHEM_ACTIVITY_SCORE,activity_added,PUBCHEM_ASSAYDATA_COMMENT,PubChem Standard Value,Standard Type,Standard Relation,IC50 (mm),Selectivity,Inhibition (%),Ki (mm),Kd (mm),Activity (%),Standard Value,Standard Units,Activity Comment,Data Validity Comment,pKd_min,pKd_max,pIC50_min,pIC50_max,Type,Action,Reference (PubMed ID),IC50,Target Accession(s),Ligand,Target,IC50 Qualifier,Enzyme Activity [1],Enzyme Activity [2],Average Enzyme Activity,Panel ID,Panel Name,Panel Target,%Inhibition,High Concentration (5 x IC50),Low Concentration (IC50 / 2),Qualifier,% Degradation,Kd Qualifier,Kd,qualifier,pKi,Activity Qualifier,EC50 Qualifier,EC50,target_name
1162093,103177459,176870,Active,confirmatory,,Compounds with activity <= 10uM or explicitly reported as active by ChEMBL are flagged as active in this PubChem assay presentation.,,0.2,IC50,=,0.2,0,0,0,0,0,200,nM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,erbB-2
1268283,103177459,176870,Active,confirmatory,,Compounds with activity <= 10uM or explicitly reported as active by ChEMBL are flagged as active in this PubChem assay presentation.,,0.41,IC50,=,0.41,0,0,0,0,0,410,nM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,erbB-2
1341678,103177459,176870,Active,confirmatory,,Compounds with activity <= 10uM or explicitly reported as active by ChEMBL are flagged as active in this PubChem assay presentation.,,1.473,IC50,=,1.473,0,0,0,0,0,1473,nM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,erbB-2
1407103,103177459,176870,Active,confirmatory,,Compounds with activity <= 10uM or explicitly reported as active by ChEMBL are flagged as active in this PubChem assay presentation.,,0.091,IC50,=,0.091,0,0,0,0,0,91,nM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,erbB-2
1503437,103177459,176870,Active,confirmatory,,Compounds with activity <= 10uM or explicitly reported as active by ChEMBL are flagged as active in this PubChem assay presentation.,,0.11,IC50,=,0.11,0,0,0,0,0,110,nM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,erbB-2
1632302,103177459,176870,Active,confirmatory,,Compounds with activity <= 10uM or explicitly reported as active by ChEMBL are flagged as active in this PubChem assay presentation.,,0.369,IC50,=,0.369,0,0,0,0,0,369,nM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,erbB-2
1633241,103177459,176870,Active,confirmatory,,Compounds with activity <= 10uM or explicitly reported as active by ChEMBL are flagged as active in this PubChem assay presentation.,,0.064,IC50,=,0.064,0,0,0,0,0,64,nM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,erbB-2
1656984,103177459,176870,Active,confirmatory,,Compounds with activity <= 10uM or explicitly reported as active by ChEMBL are flagged as active in this PubChem assay presentation.,,0.513,IC50,=,0.513,0,0,0,0,0,513,nM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,erbB-2
1667576,103177459,176870,Active,confirmatory,,Compounds with activity <= 10uM or explicitly reported as active by ChEMBL are flagged as active in this PubChem assay presentation.,,0.369,IC50,=,0.369,0,0,0,0,0,369,nM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,erbB-2
1795774,8035065,176870,Active,confirmatory,,"Compounds with any of Ki, IC50, Kd, or EC50 activity value <= 10uM are labeled as ""Active"".",,0.76,IC50,,0.76,0,0,0,0,0,,,,,,,,,,,,760,P04626,BDBM5446,Receptor tyrosine-protein kinase erbB-2,,,,,,,,,,,,,,,,,,,,
1799771,8035065,176870,Active,confirmatory,,"Compounds with any of Ki, IC50, Kd, or EC50 activity value <= 10uM are labeled as ""Active"".",,1,IC50,,1,0,0,0,0,0,,,,,,,,,,,,1000,P04626,BDBM5446,Receptor tyrosine-protein kinase erbB-2,,,,,,,,,,,,,,,,,,,,
472048,103737259,176871,Active,confirmatory,,Compounds with activity <= 10uM or explicitly reported as active by ChEMBL are flagged as active in this PubChem assay presentation.,,1.89,IC50,=,1.89,0,0,0,0,0,1890,nM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,erbB-2
472049,103737259,176871,Active,confirmatory,,Compounds with activity <= 10uM or explicitly reported as active by ChEMBL are flagged as active in this PubChem assay presentation.,,1.52,IC50,=,1.52,0,0,0,0,0,1520,nM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,erbB-2
68106,103177479,208908,Active,confirmatory,<= 10uM is active,Compounds with activity <= 10uM or explicitly reported as active by ChEMBL are flagged as active in this PubChem assay presentation.,,0.009,IC50,=,0.009,0,0,0,0,0,9,nM,,,,,,,,,,,,,ErbB-2,,,,,,,,,,,,,,,,,,,,erbB-2
256662,103177479,208908,Active,confirmatory,,Compounds with activity <= 10uM or explicitly reported as active by ChEMBL are flagged as active in this PubChem assay presentation.,,0.011,Kd,=,0,0,0,0,0.011,0,11,nM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,erbB-2
263981,103177479,208908,Active,confirmatory,,Compounds with activity <= 10uM or explicitly reported as active by ChEMBL are flagged as active in this PubChem assay presentation.,,0.009,IC50,=,0.009,0,0,0,0,0,9,nM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,erbB-2
270616,103177479,208908,Active,confirmatory,,Compounds with activity <= 10uM or explicitly reported as active by ChEMBL are flagged as active in this PubChem assay presentation.,,0.01,IC50,=,0.01,0,0,0,0,0,10,nM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,erbB-2
404519,103177479,208908,Active,confirmatory,,Compounds with activity <= 10uM or explicitly reported as active by ChEMBL are flagged as active in this PubChem assay presentation.,,0.009,IC50,=,0.009,0,0,0,0,0,9,nM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,erbB-2
435796,103177479,208908,Active,confirmatory,,Compounds with activity <= 10uM or explicitly reported as active by ChEMBL are flagged as active in this PubChem assay presentation.,,0.007,Kd,=,0,0,0,0,0.007,0,7,nM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,erbB-2
441964,103177479,208908,Active,confirmatory,,Compounds with activity <= 10uM or explicitly reported as active by ChEMBL are flagged as active in this PubChem assay presentation.,,0.036,IC50,=,0.036,0,0,0,0,0,36,nM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,erbB-2
461252,103177479,208908,Active,confirmatory,,Compounds with activity <= 10uM or explicitly reported as active by ChEMBL are flagged as active in this PubChem assay presentation.,,0.0102,IC50,=,0.0102,0,0,0,0,0,10.2,nM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,erbB-2
463639,103177479,208908,Active,confirmatory,,Compounds with activity <= 10uM or explicitly reported as active by ChEMBL are flagged as active in this PubChem assay presentation.,,0.01,IC50,=,0.01,0,0,0,0,0,10,nM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,erbB-2
474117,103177479,208908,Active,confirmatory,,Compounds with activity <= 10uM or explicitly reported as active by ChEMBL are flagged as active in this PubChem assay presentation.,,0.1,IC50,=,0.1,0,0,0,0,0,100,nM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,erbB-2
517324,103177479,208908,Active,confirmatory,,Compounds with activity <= 10uM or explicitly reported as active by ChEMBL are flagged as active in this PubChem assay presentation.,,0.14,IC50,=,0.14,0,0,0,0,0,140,nM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,erbB-2
546552,103177479,208908,Active,confirmatory,,Compounds with activity <= 10uM or explicitly reported as active by ChEMBL are flagged as active in this PubChem assay presentation.,,0.0045,IC50,=,0.0045,0,0,0,0,0,4.5,nM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,erbB-2
624804,103177479,208908,Active,confirmatory,,Compounds with activity <= 10uM or explicitly reported as active by ChEMBL are flagged as active in this PubChem assay presentation.,,0.007,Kd,=,0,0,0,0,0.007,0,7,nM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,erbB-2
634138,103177479,208908,Active,confirmatory,,Compounds with activity <= 10uM or explicitly reported as active by ChEMBL are flagged as active in this PubChem assay presentation.,,0.06,IC50,=,0.06,0,0,0,0,0,60,nM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,erbB-2
636385,103177479,208908,Active,confirmatory,,Compounds with activity <= 10uM or explicitly reported as active by ChEMBL are flagged as active in this PubChem assay presentation.,,0.0103,IC50,=,0.0103,0,0,0,0,0,10.3,nM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,erbB-2
638068,103177479,208908,Active,confirmatory,,Compounds with activity <= 10uM or explicitly reported as active by ChEMBL are flagged as active in this PubChem assay presentation.,,0.009,IC50,=,0.009,0,0,0,0,0,9,nM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,erbB-2
664633,103177479,208908,Active,confirmatory,,Compounds with activity <= 10uM or explicitly reported as active by ChEMBL are flagged as active in this PubChem assay presentation.,,0.0363,IC50,=,0.0363,0,0,0,0,0,36.3,nM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,erbB-2
1062007,103177479,208908,Active,confirmatory,,Compounds with activity <= 10uM or explicitly reported as active by ChEMBL are flagged as active in this PubChem assay presentation.,,0.042,IC50,=,0.042,0,0,0,0,0,42,nM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,erbB-2
1168534,103177479,208908,Active,confirmatory,,Compounds with activity <= 10uM or explicitly reported as active by ChEMBL are flagged as active in this PubChem assay presentation.,,0.0027,IC50,=,0.0027,0,0,0,0,0,2.7,nM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,erbB-2
1256453,103177479,208908,Active,confirmatory,,Compounds with activity <= 10uM or explicitly reported as active by ChEMBL are flagged as active in this PubChem assay presentation.,,0.009,IC50,=,0.009,0,0,0,0,0,9,nM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,erbB-2
1268283,103177479,208908,Active,confirmatory,,Compounds with activity <= 10uM or explicitly reported as active by ChEMBL are flagged as active in this PubChem assay presentation.,,0.54,IC50,=,0.54,0,0,0,0,0,540,nM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,erbB-2
1306575,103177479,208908,Active,confirmatory,,Compounds with activity <= 10uM or explicitly reported as active by ChEMBL are flagged as active in this PubChem assay presentation.,,0.0601,IC50,=,0.0601,0,0,0,0,0,60.1,nM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,erbB-2
1315425,103177479,208908,Active,confirmatory,,Compounds with activity <= 10uM or explicitly reported as active by ChEMBL are flagged as active in this PubChem assay presentation.,,0.017,IC50,=,0.017,0,0,0,0,0,17,nM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,erbB-2
1330925,103177479,208908,Active,confirmatory,,Compounds with activity <= 10uM or explicitly reported as active by ChEMBL are flagged as active in this PubChem assay presentation.,,0.0239,IC50,=,0.0239,0,0,0,0,0,23.9,nM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,erbB-2
1330936,103177479,208908,Active,confirmatory,,Compounds with activity <= 10uM or explicitly reported as active by ChEMBL are flagged as active in this PubChem assay presentation.,,0.0092,IC50,=,0.0092,0,0,0,0,0,9.2,nM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,erbB-2
1424362,103177479,208908,Active,confirmatory,,Compounds with activity <= 10uM or explicitly reported as active by ChEMBL are flagged as active in this PubChem assay presentation.,,0.0092,IC50,=,0.0092,0,0,0,0,0,9.2,nM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,erbB-2
1532892,103177479,208908,Active,confirmatory,,Compounds with activity <= 10uM or explicitly reported as active by ChEMBL are flagged as active in this PubChem assay presentation.,,0.0327,IC50,=,0.0327,0,0,0,0,0,32.7,nM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,erbB-2
1545519,103177479,208908,Active,confirmatory,,Compounds with activity <= 10uM or explicitly reported as active by ChEMBL are flagged as active in this PubChem assay presentation.,,0.0098,IC50,=,0.0098,0,0,0,0,0,9.8,nM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,erbB-2
1664189,103177479,208908,Active,confirmatory,,Compounds with activity <= 10uM or explicitly reported as active by ChEMBL are flagged as active in this PubChem assay presentation.,,0.0092,IC50,=,0.0092,0,0,0,0,0,9.2,nM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,erbB-2
1667576,103177479,208908,Active,confirmatory,,Compounds with activity <= 10uM or explicitly reported as active by ChEMBL are flagged as active in this PubChem assay presentation.,,0.013,IC50,=,0.013,0,0,0,0,0,13,nM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,erbB-2
1676531,103177479,208908,Active,confirmatory,,Compounds with activity <= 10uM or explicitly reported as active by ChEMBL are flagged as active in this PubChem assay presentation.,,0.0028,IC50,=,0.0028,0,0,0,0,0,2.8,nM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,erbB-2
1718898,103177479,208908,Active,confirmatory,,Compounds with activity <= 10uM or explicitly reported as active by ChEMBL are flagged as active in this PubChem assay presentation.,,0.0955,IC50,=,0.0955,0,0,0,0,0,95.5,nM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,erbB-2
1795774,8035064,208908,Active,confirmatory,,"Compounds with any of Ki, IC50, Kd, or EC50 activity value <= 10uM are labeled as ""Active"".",,0.009,IC50,,0.009,0,0,0,0,0,,,,,,,,,,,,9,P04626,BDBM5445,Receptor tyrosine-protein kinase erbB-2,,,,,,,,,,,,,,,,,,,,
1798859,8035064,208908,Active,confirmatory,,"Compounds with any of Ki, IC50, Kd, or EC50 activity value <= 10uM are labeled as ""Active"".",,0.009,IC50,,0.009,0,0,0,0,0,,,,,,,,,,,,9,P04626,BDBM5445,Receptor tyrosine-protein kinase erbB-2,,,,,,,,,,,,,,,,,,,,
1799771,8035064,208908,Active,confirmatory,,"Compounds with any of Ki, IC50, Kd, or EC50 activity value <= 10uM are labeled as ""Active"".",,0.013,IC50,,0.013,0,0,0,0,0,,,,,,,,,,,,13,P04626,BDBM5445,Receptor tyrosine-protein kinase erbB-2,,,,,,,,,,,,,,,,,,,,
1804976,8035064,208908,Active,confirmatory,,"Compounds with any of Ki, IC50, Kd, or EC50 activity value <= 10uM are labeled as ""Active"".",,0.0231,IC50,,0.0231,0,0,0,0,0,,,,,,,,,,,,23.1,P04626,BDBM5445,Receptor tyrosine-protein kinase erbB-2,,,,,,,,,,,,,,,,,,,,
341698,103624361,442514,Active,confirmatory,,Compounds with activity <= 10uM or explicitly reported as active by ChEMBL are flagged as active in this PubChem assay presentation.,,0.96,IC50,=,0.96,0,0,0,0,0,960,nM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,erbB-2
371184,103277283,667601,Active,confirmatory,,Compounds with activity <= 10uM or explicitly reported as active by ChEMBL are flagged as active in this PubChem assay presentation.,,5.7,IC50,=,5.7,0,0,0,0,0,5700,nM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,erbB-2
625186,103249489,1548953,Active,confirmatory,,Compounds with activity <= 10uM or explicitly reported as active by ChEMBL are flagged as active in this PubChem assay presentation.,,1.669,IC50,=,1.669,0,0,0,0,0,1669,nM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,erbB-2
68095,103244042,1838043,Active,confirmatory,<= 10uM is active,Compounds with activity <= 10uM or explicitly reported as active by ChEMBL are flagged as active in this PubChem assay presentation.,,4.9,IC50,=,4.9,0,0,0,0,0,4900,nM,,,,,,,,,,,,,ErbB-2,,,,,,,,,,,,,,,,,,,,erbB-2
164335,103244042,1838043,Active,confirmatory,<= 10uM is active,Compounds with activity <= 10uM or explicitly reported as active by ChEMBL are flagged as active in this PubChem assay presentation.,,4.89779,IC50,=,4.89779,0,0,0,0,0,4897.79,nM,,,,,,,,,,,,,ErbB-2,,,,,,,,,,,,,,,,,,,,erbB-2
725964,164134472,2725645,Active,confirmatory,,Compounds with activity <= 10uM or explicitly reported as active by ChEMBL are flagged as active in this PubChem assay presentation.,,1.91,IC50,=,1.91,0,0,0,0,0,1910,nM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,erbB-2
625186,103170100,2733526,Active,confirmatory,,Compounds with activity <= 10uM or explicitly reported as active by ChEMBL are flagged as active in this PubChem assay presentation.,,2.949,IC50,=,2.949,0,0,0,0,0,2949,nM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,erbB-2
725964,164137328,2802451,Active,confirmatory,,Compounds with activity <= 10uM or explicitly reported as active by ChEMBL are flagged as active in this PubChem assay presentation.,,3.83,IC50,=,3.83,0,0,0,0,0,3830,nM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,erbB-2
271972,103501621,3062316,Active,confirmatory,,Compounds with activity <= 10uM or explicitly reported as active by ChEMBL are flagged as active in this PubChem assay presentation.,,0.71,IC50,=,0.71,0,0,0,0,0,710,nM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,erbB-2
282237,103501621,3062316,Active,confirmatory,,Compounds with activity <= 10uM or explicitly reported as active by ChEMBL are flagged as active in this PubChem assay presentation.,,0.71,IC50,=,0.71,0,0,0,0,0,710,nM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,erbB-2
435796,103501621,3062316,Active,confirmatory,,Compounds with activity <= 10uM or explicitly reported as active by ChEMBL are flagged as active in this PubChem assay presentation.,,1.4,Kd,=,0,0,0,0,1.4,0,1400,nM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,erbB-2
624804,103501621,3062316,Active,confirmatory,,Compounds with activity <= 10uM or explicitly reported as active by ChEMBL are flagged as active in this PubChem assay presentation.,,1.4,Kd,=,0,0,0,0,1.4,0,1400,nM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,erbB-2
435796,103194628,3081361,Active,confirmatory,,Compounds with activity <= 10uM or explicitly reported as active by ChEMBL are flagged as active in this PubChem assay presentation.,,2.6,Kd,=,0,0,0,0,2.6,0,2600,nM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,erbB-2
624804,103194628,3081361,Active,confirmatory,,Compounds with activity <= 10uM or explicitly reported as active by ChEMBL are flagged as active in this PubChem assay presentation.,,2.6,Kd,=,0,0,0,0,2.6,0,2600,nM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,erbB-2
625186,103323115,5281787,Active,confirmatory,,Compounds with activity <= 10uM or explicitly reported as active by ChEMBL are flagged as active in this PubChem assay presentation.,,1.329,IC50,=,1.329,0,0,0,0,0,1329,nM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,erbB-2
650683,103163815,5281855,Active,confirmatory,,Compounds with activity <= 10uM or explicitly reported as active by ChEMBL are flagged as active in this PubChem assay presentation.,,3.54,IC50,=,3.54,0,0,0,0,0,3540,nM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,erbB-2
266066,103237764,5328042,Active,confirmatory,,Compounds with activity <= 10uM or explicitly reported as active by ChEMBL are flagged as active in this PubChem assay presentation.,,0.67,IC50,=,0.67,0,0,0,0,0,670,nM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,erbB-2
266066,103238236,5328203,Active,confirmatory,,Compounds with activity <= 10uM or explicitly reported as active by ChEMBL are flagged as active in this PubChem assay presentation.,,0.17,IC50,=,0.17,0,0,0,0,0,170,nM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,erbB-2
68095,103243580,5328762,Active,confirmatory,<= 10uM is active,Compounds with activity <= 10uM or explicitly reported as active by ChEMBL are flagged as active in this PubChem assay presentation.,,10,IC50,=,10,0,0,0,0,0,10000,nM,,,,,,,,,,,,,ErbB-2,,,,,,,,,,,,,,,,,,,,erbB-2
164335,103243580,5328762,Active,confirmatory,<= 10uM is active,Compounds with activity <= 10uM or explicitly reported as active by ChEMBL are flagged as active in this PubChem assay presentation.,,10,IC50,=,10,0,0,0,0,0,10000,nM,,,,,,,,,,,,,ErbB-2,,,,,,,,,,,,,,,,,,,,erbB-2
68095,103244961,5328765,Active,confirmatory,<= 10uM is active,Compounds with activity <= 10uM or explicitly reported as active by ChEMBL are flagged as active in this PubChem assay presentation.,,3,IC50,=,3,0,0,0,0,0,3000,nM,,,,,,,,,,,,,ErbB-2,,,,,,,,,,,,,,,,,,,,erbB-2
164335,103244961,5328765,Active,confirmatory,<= 10uM is active,Compounds with activity <= 10uM or explicitly reported as active by ChEMBL are flagged as active in this PubChem assay presentation.,,3.01995,IC50,=,3.01995,0,0,0,0,0,3019.95,nM,,,,,,,,,,,,,ErbB-2,,,,,,,,,,,,,,,,,,,,erbB-2
68095,103227581,5328768,Active,confirmatory,<= 10uM is active,Compounds with activity <= 10uM or explicitly reported as active by ChEMBL are flagged as active in this PubChem assay presentation.,,6.4,IC50,=,6.4,0,0,0,0,0,6400,nM,,,,,,,,,,,,,ErbB-2,,,,,,,,,,,,,,,,,,,,erbB-2
164335,103227581,5328768,Active,confirmatory,<= 10uM is active,Compounds with activity <= 10uM or explicitly reported as active by ChEMBL are flagged as active in this PubChem assay presentation.,,6.45654,IC50,=,6.45654,0,0,0,0,0,6456.54,nM,,,,,,,,,,,,,ErbB-2,,,,,,,,,,,,,,,,,,,,erbB-2
69874,103332909,5328838,Active,confirmatory,<= 10uM is active,Compounds with activity <= 10uM or explicitly reported as active by ChEMBL are flagged as active in this PubChem assay presentation.,,0.42,IC50,=,0.42,0,0,0,0,0,420,nM,,,,,,,,,,,,,EGFR/ErbB-2,,,,,,,,,,,,,,,,,,,,check
69874,103332878,5328839,Active,confirmatory,<= 10uM is active,Compounds with activity <= 10uM or explicitly reported as active by ChEMBL are flagged as active in this PubChem assay presentation.,,0.98,IC50,=,0.98,0,0,0,0,0,980,nM,,,,,,,,,,,,,EGFR/ErbB-2,,,,,,,,,,,,,,,,,,,,check
69874,103332428,5328840,Active,confirmatory,<= 10uM is active,Compounds with activity <= 10uM or explicitly reported as active by ChEMBL are flagged as active in this PubChem assay presentation.,,0.19,IC50,=,0.19,0,0,0,0,0,190,nM,,,,,,,,,,,,,EGFR/ErbB-2,,,,,,,,,,,,,,,,,,,,check
69874,103332773,5328841,Active,confirmatory,<= 10uM is active,Compounds with activity <= 10uM or explicitly reported as active by ChEMBL are flagged as active in this PubChem assay presentation.,,0.18,IC50,=,0.18,0,0,0,0,0,180,nM,,,,,,,,,,,,,EGFR/ErbB-2,,,,,,,,,,,,,,,,,,,,check
69874,103332883,5328842,Active,confirmatory,<= 10uM is active,Compounds with activity <= 10uM or explicitly reported as active by ChEMBL are flagged as active in this PubChem assay presentation.,,1.45,IC50,=,1.45,0,0,0,0,0,1450,nM,,,,,,,,,,,,,EGFR/ErbB-2,,,,,,,,,,,,,,,,,,,,check
69874,103332884,5328844,Active,confirmatory,<= 10uM is active,Compounds with activity <= 10uM or explicitly reported as active by ChEMBL are flagged as active in this PubChem assay presentation.,,0.74,IC50,=,0.74,0,0,0,0,0,740,nM,,,,,,,,,,,,,EGFR/ErbB-2,,,,,,,,,,,,,,,,,,,,check
